# Weather station Washington / Ronald Reagan (airport), USA, WMO_ID=72405,selection from 01.01.2020 till 01.01.2021, all days,,,,,,,,,,,,,,,,,,,,,,,,
# Encoding: ANSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# The data is provided by the website ""Reliable Prognosis""", rp5.ru,,,,,,,,,,,,,,,,,,,,,,,,,,,
# If you use the data, please indicate the name of the website.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Local time in Washington / Ronald Reagan (airport),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
28.02.2020 04:00,-0.6,759.3,760.9,-1,54,Wind blowing from the south-southwest,4,,,70 � 80%., ,,,,,,,2000-2500,,,16,-8.9,,,,,,
28.02.2020 01:00,0,760.3,762,-0.3,47,Wind blowing from the south-southwest,4,,,20�30%., ,,,0,6.7,,,2000-2500,,,16,-10,,,,,,
27.02.2020 22:00,1.1,760.6,762.1,1.3,40,Wind blowing from the west-southwest,4,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-11.1,,,,,,
27.02.2020 19:00,2.8,759.3,761,2.5,37,Wind blowing from the west-northwest,6,10,,20�30%., ,,,2.8,7.2,,,2000-2500,,,16,-10.6,,,,,,
27.02.2020 16:00,6.1,756.8,758.5,1,32,Wind blowing from the north-west,9,14,,20�30%., ,,,,,,,1500-2000,,,16,-9.4,,,,,,
27.02.2020 13:00,7.2,755.8,757.5,0.3,33,Wind blowing from the west-northwest,10,17,,50%., ,,,3.3,7.2,,,1500-2000,,,16,-8.3,,,,,,
27.02.2020 10:00,4.4,755.5,757,2.7,43,Wind blowing from the west-northwest,10,17,,70 � 80%., ,,,,,,,1000-1500,,,16,-7.2,,,,,,
27.02.2020 07:00,3.9,752.8,754.4,2.4,62,Wind blowing from the west-northwest,6,10,,70 � 80%., ,,,3.9,12.2,,,1000-1500,,,16,-2.8,1,6,,,,
27.02.2020 04:00,5.6,750.4,752.1,0.9,68,Wind blowing from the west-northwest,4,,,70 � 80%., ,,,,,,,1500-2000,,,16,0,1,3,,,,
27.02.2020 01:00,6.7,749.5,751,-0.2,85,Wind blowing from the north-west,8,12,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,6.7,10.6,,,300-600,,,16,4.4,5,6,,,,
26.02.2020 22:00,8.3,749.7,751.2,-2.8,97,Wind blowing from the east-southeast,3,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,,,,,100-200,,,4.8,7.8,Trace of precipitation,3,,,,
26.02.2020 19:00,10,752.5,754.2,-2.3,96,Wind blowing from the east-southeast,3,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,9.4,12.2,,,100-200,,,4,9.4,Trace of precipitation,6,,,,
26.02.2020 16:00,10.6,754.8,756.4,-2,89,Wind blowing from the east-southeast,4,,,100%., ,,,,,,,200-300,,,16,8.9,,,,,,
26.02.2020 13:00,11.1,756.8,758.5,-2,86,Wind blowing from the east,4,,,100%., ,,,9.4,12.2,,,200-300,,,16,8.9,Trace of precipitation,6,,,,
26.02.2020 10:00,10.6,758.8,760.4,1.2,96,Wind blowing from the north-east,2,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,,,,,200-300,,,3.2,10,Trace of precipitation,3,,,,
26.02.2020 07:00,9.4,757.6,759.2,0.6,97,Wind blowing from the east-northeast,2,,,100%.,Mist. ,,,9.4,12.8,,,200-300,,,8,8.9,Trace of precipitation,6,,,,
26.02.2020 04:00,10,757,758.7,0,96,Wind blowing from the north-northeast,3,,,100%., ,,,,,,,100-200,,,11,9.4,Trace of precipitation,3,,,,
26.02.2020 01:00,10,757,758.5,0,96,Wind blowing from the north-east,3,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,7.8,12.2,,,100-200,,,4,9.4,Trace of precipitation,6,,,,
25.02.2020 22:00,10.6,757,758.8,0.7,92,Wind blowing from the east-northeast,3,,,100%.,Mist. ,,,,,,,200-300,,,8,9.4,,,,,,
25.02.2020 19:00,12.2,756.3,757.9,1.3,87,"Calm, no wind",0,,,100%., ,,,7.8,12.8,,,300-600,,,16,10,,,,,,
25.02.2020 16:00,12.2,755,756.6,-0.2,83,Wind blowing from the south-southeast,2,,,100%., ,,,,,,,300-600,,,16,9.4,,,,,,
25.02.2020 13:00,11.7,755.2,757,-1.3,89,Wind blowing from the south,3,,,100%., ,,,8.3,11.7,,,300-600,,,16,10,5,6,,,,
25.02.2020 10:00,9.4,756.5,758.1,-0.3,97,Wind blowing from the south,3,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,100-200,,,2.4,8.9,4,3,,,,
25.02.2020 07:00,8.3,756.8,758.4,-0.2,97,Wind blowing from the south,2,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,7.8,,,,200-300,,,6,7.8,0.8,6,,,,
25.02.2020 04:00,8.3,757,758.8,-1.3,90,Wind blowing from the south,3,,,100%., ,,,,,,,1000-1500,,,16,6.7,,,,,,
25.02.2020 01:00,8.3,758.3,759.8,-1,86,Wind blowing from the south,4,,,100%., ,,,2.2,11.1,,,"2500 or more, or no clouds.",,,16,6.1,,,,,,
24.02.2020 22:00,8.9,759.3,760.8,-0.3,74,Wind blowing from the south,5,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,4.4,,,,,,
24.02.2020 19:00,10.6,759.6,761.1,0.5,59,Wind blowing from the south,4,,,100%., ,,,2.2,15.6,,,"2500 or more, or no clouds.",,,16,2.8,,,,,,
24.02.2020 16:00,15,759.1,760.7,-1.5,36,Wind blowing from the south-southwest,6,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,0,,,,,,
24.02.2020 13:00,12.8,760.6,762.3,-1.5,44,Wind blowing from the east-northeast,2,,,100%., ,,,2.2,13.9,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
24.02.2020 10:00,7.8,762.1,763.8,0.3,54,Wind blowing from the south-east,2,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-1.1,,,,,,
24.02.2020 07:00,2.8,761.8,763.5,-0.3,70,Wind blowing from the east-northeast,2,,,70 � 80%., ,,,2.2,15,,,"2500 or more, or no clouds.",,,16,-2.2,,,,,,
24.02.2020 04:00,2.8,762.1,763.6,-0.3,76,"Calm, no wind",0,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-1.1,,,,,,
24.02.2020 01:00,5,762.4,764.1,-0.7,65,Wind blowing from the north-east,2,,,70 � 80%., ,,,-1,10.6,,,"2500 or more, or no clouds.",,,16,-1.1,,,,,,
23.02.2020 22:00,7.8,763.1,764.8,-0.3,42,Wind blowing from the south,2,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,-4.4,,,,,,
23.02.2020 19:00,10.6,763.4,765.1,-0.2,36,Wind blowing from the south,2,,,70 � 80%., ,,,-1,15,,,"2500 or more, or no clouds.",,,16,-3.9,,,,,,
23.02.2020 16:00,13.9,763.6,765.2,-1.8,25,Wind blowing from the south,5,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,-6.1,,,,,,
23.02.2020 13:00,12.8,765.4,767.2,-2.1,14,Wind blowing from the south,3,,,no clouds, ,,,-1.1,13.3,,,,,,16,-13.9,,,,,,
23.02.2020 10:00,5.6,767.5,769,-0.2,62,Wind blowing from the south,3,,,no clouds, ,,,,,,,,,,16,-1.1,,,,,,
23.02.2020 07:00,-1.1,767.7,769.3,1,72,"Calm, no wind",0,,,no clouds, ,,,-1.1,12.8,,,,,,16,-5.6,,,,,,
23.02.2020 04:00,0,766.7,768.4,-0.5,66,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,16,-5.6,,,,,,
23.02.2020 01:00,2.2,767.2,768.7,0,73,Wind blowing from the south-southwest,2,,,no clouds, ,,,-3.2,9.4,,,,,,16,-2.2,,,,,,
22.02.2020 22:00,5.6,767.2,768.7,0,38,Wind blowing from the south-west,3,,,no clouds, ,,,,,,,,,,16,-7.8,,,,,,
22.02.2020 19:00,8.9,767.2,768.7,0,27,Wind blowing from the south,3,,,no clouds, ,,,-3.2,12.8,,,,,,16,-9.4,,,,,,
22.02.2020 16:00,11.1,767.2,768.8,-1.8,26,Wind blowing from the south,6,,,no clouds, ,,,,,,,,,,16,-7.8,,,,,,
22.02.2020 13:00,9.4,769,770.6,-2.2,26,Wind blowing from the south-southeast,5,,,20�30%., ,,,-2.8,9.4,,,"2500 or more, or no clouds.",,,16,-9.4,,,,,,
22.02.2020 10:00,2.8,771.2,772.7,0.7,37,Wind blowing from the south-southeast,3,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-10.6,,,,,,
22.02.2020 07:00,-2.8,770.5,772.1,0.3,49,Wind blowing from the south,3,,,no clouds, ,,,-3.3,3.9,,,,,,16,-12.2,,,,,,
22.02.2020 04:00,-2.2,770.2,771.9,-1,47,Wind blowing from the south-west,4,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-12.2,,,,,,
22.02.2020 01:00,-1.1,771.2,772.9,-1.1,43,Wind blowing from the south-west,3,,,no clouds, ,,,-4.4,2.2,,,,,,16,-12.2,,,,,,
21.02.2020 22:00,0,772.3,773.8,-0.5,40,Wind blowing from the south-west,2,,,no clouds, ,,,,,,,,,,16,-12.2,,,,,,
21.02.2020 19:00,1.7,772.8,774.4,-0.2,29,Wind blowing from the north-west,3,,,no clouds, ,,,-4.3,3.9,,,,,,16,-14.4,,,,,,
21.02.2020 16:00,3.9,773,774.6,-1.3,29,Wind blowing from the north-northwest,4,,,no clouds, ,,,,,,,,,,16,-12.8,,,,,,
21.02.2020 13:00,2.2,774.3,775.9,-0.7,34,Wind blowing from the north-west,5,7,,no clouds, ,,,-4.4,2.2,,,,,,16,-12.2,,,,,,
21.02.2020 10:00,-1.7,775,776.6,0.9,41,Wind blowing from the north,6,10,,no clouds, ,,,,,,,,,,16,-13.3,,,,,,
21.02.2020 07:00,-4.4,774.1,775.5,1.8,50,Wind blowing from the north,8,,,20�30%., ,,,-4.4,5.6,,,1000-1500,,,16,-13.3,Trace of precipitation,6,,,,
21.02.2020 04:00,-2.2,772.3,773.8,0.3,49,Wind blowing from the north,9,,,20�30%., ,,,,,,,1000-1500,,,16,-11.7,Trace of precipitation,3,,,,
21.02.2020 01:00,0.6,772,773.7,0.5,52,Wind blowing from the north-northeast,9,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",,,0.6,3.9,,,1000-1500,,,14,-8.3,Trace of precipitation,6,,,,
20.02.2020 22:00,2.2,771.5,773.2,0.7,46,Wind blowing from the north-northeast,8,,,100%., ,,,,,,,2000-2500,,,16,-8.3,,,,,,
20.02.2020 19:00,3.3,770.8,772.3,0.6,39,Wind blowing from the north-northeast,3,,,70 � 80%., ,,,0.6,5,,,"2500 or more, or no clouds.",,,16,-9.4,,,,,,
20.02.2020 16:00,4.4,770.2,772,-1.8,35,Wind blowing from the north,2,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-10,,,,,,
20.02.2020 13:00,4.4,772,773.5,-1,35,,2,,,100%., ,,,2.8,4.4,,,"2500 or more, or no clouds.",,,16,-10,,,,,,
20.02.2020 10:00,3.3,773,774.5,1,44,Wind blowing from the north-east,4,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-7.8,,,,,,
20.02.2020 07:00,3.3,772,773.6,0.5,44,Wind blowing from the north-northeast,6,,,100%., ,,,0.6,13.3,,,"2500 or more, or no clouds.",,,16,-7.8,,,,,,
20.02.2020 04:00,1.1,771.5,773.1,0,67,Wind blowing from the north-northwest,3,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-4.4,,,,,,
20.02.2020 01:00,3.3,771.5,773,0.3,46,Wind blowing from the north-northwest,4,,,20�30%., ,,,3.3,12.2,,,"2500 or more, or no clouds.",,,16,-7.2,,,,,,
19.02.2020 22:00,6.7,771.2,772.9,1,32,Wind blowing from the north-northwest,4,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,-8.9,,,,,,
19.02.2020 19:00,8.3,770.2,771.9,1.5,28,Wind blowing from the north-northwest,4,,,50%., ,,,7.8,12.2,,,"2500 or more, or no clouds.",,,16,-9.4,,,,,,
19.02.2020 16:00,11.7,768.7,770.2,-0.5,24,Wind blowing from the north-northwest,7,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-8.3,,,,,,
19.02.2020 13:00,8.9,769.2,770.8,0,34,Wind blowing from the north-west,7,10,,70 � 80%., ,,,6.1,12.2,,,"2500 or more, or no clouds.",,,16,-6.1,,,,,,
19.02.2020 10:00,6.7,769.2,770.9,2.3,45,Wind blowing from the north-northwest,6,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-4.4,,,,,,
19.02.2020 07:00,7.8,766.9,768.6,2.5,42,Wind blowing from the north-northwest,7,10,,70 � 80%., ,,,7.8,15,,,"2500 or more, or no clouds.",,,16,-4.4,0.3,6,,,,
19.02.2020 04:00,9.4,764.4,766,1.8,66,Wind blowing from the north-northwest,6,9,,100%., ,,,,,,,2000-2500,,,16,3.3,0.3,3,,,,
19.02.2020 01:00,12.2,762.6,764.2,0.8,72,Wind blowing from the north-west,8,,,100%., ,,,,13.3,,,1500-2000,,,16,7.2,Trace of precipitation,6,,,,
18.02.2020 22:00,13.3,761.8,763.6,1.2,72,Wind blowing from the west-northwest,4,,,100%., ,,,,,,,1500-2000,,,16,8.3,Trace of precipitation,3,,,,
18.02.2020 19:00,11.7,760.6,762.3,0,72,Wind blowing from the south,4,,,100%., ,,,5,15,,,1500-2000,,,16,6.7,,,,,,
18.02.2020 16:00,13.3,760.6,762.2,-2.5,62,Wind blowing from the south,4,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,6.1,,,,,,
18.02.2020 13:00,13.3,763.1,764.7,-2.8,62,Wind blowing from the south,5,,,70 � 80%., ,,,5.6,13.3,,,600-1000,,,16,6.1,,,,,,
18.02.2020 10:00,7.8,765.9,767.6,-1,79,Wind blowing from the south,2,,,100%., ,,,,,,,300-600,,,12,4.4,,,,,,
18.02.2020 07:00,5.6,766.9,768.4,0,82,Wind blowing from the east-northeast,2,,,100%., ,,,5,,,,300-600,,,16,2.8,,,,,,
18.02.2020 04:00,6.1,766.9,768.6,-0.8,71,"Calm, no wind",0,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,1.1,,,,,,
18.02.2020 01:00,5.6,767.7,769.2,-0.2,71,Wind blowing from the south,3,,,100%., ,,,3.3,8.3,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
17.02.2020 22:00,7.2,767.9,769.6,0.2,49,Wind blowing from the south-southeast,2,,,50%., ,,,,,,,"2500 or more, or no clouds.",,,16,-2.8,,,,,,
17.02.2020 19:00,8.3,767.7,769.3,1.3,42,Wind blowing from the east,4,,,20�30%., ,,,3.3,13.3,,,"2500 or more, or no clouds.",,,16,-3.9,,,,,,
17.02.2020 16:00,12.2,766.4,768,-1.1,34,Wind blowing from the east-southeast,4,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-3.3,,,,,,
17.02.2020 13:00,11.1,767.5,769,0,37,Wind blowing from the east,2,,,70 � 80%., ,,,3.3,11.7,,,"2500 or more, or no clouds.",,,16,-3.3,,,,,,
17.02.2020 10:00,8.3,767.5,769.1,1.3,52,Wind blowing from the north-northeast,6,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-1.1,,,,,,
17.02.2020 07:00,3.3,766.2,767.6,2.3,68,Wind blowing from the north,3,,,20�30%., ,,,3.3,11.1,,,2000-2500,,,16,-2.2,,,,,,
17.02.2020 04:00,5,763.9,765.4,0.3,76,Wind blowing from the north-east,3,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,1.1,,,,,,
17.02.2020 01:00,5,763.6,765.1,0.5,89,"Calm, no wind",0,,,100%., ,,,0,7.8,,,"2500 or more, or no clouds.",,,16,3.3,,,,,,
16.02.2020 22:00,5.6,763.1,764.7,0.2,76,Wind blowing from the south-southeast,2,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,1.7,,,,,,
16.02.2020 19:00,8.3,762.9,764.6,0.3,59,Wind blowing from the south,3,,,100%., ,,,0,11.1,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
16.02.2020 16:00,11.1,762.6,764.2,-1.8,43,Wind blowing from the south,4,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-1.1,,,,,,
16.02.2020 13:00,6.7,764.4,766,-1.3,55,Wind blowing from the south-southeast,3,,,70 � 80%., ,,,0.6,6.7,,,"2500 or more, or no clouds.",,,16,-1.7,,,,,,
16.02.2020 10:00,3.3,765.7,767.3,-1,62,Wind blowing from the south,3,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-3.3,,,,,,
16.02.2020 07:00,0.6,766.7,768.2,-0.2,66,Wind blowing from the south-southwest,3,,,100%., ,,,0,2.2,,,"2500 or more, or no clouds.",,,16,-5,,,,,,
16.02.2020 04:00,0.6,766.9,768.6,-1.5,64,Wind blowing from the south-southwest,4,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-5.6,,,,,,
16.02.2020 01:00,1.1,768.4,770.2,-1.5,59,Wind blowing from the south,5,,,100%., ,,,,1.1,,,"2500 or more, or no clouds.",,,16,-6.1,,,,,,
15.02.2020 22:00,0.6,769.9,771.7,-1.8,58,Wind blowing from the south,6,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-6.7,,,,,,
15.02.2020 19:00,1.1,771.7,773.3,-1.1,52,Wind blowing from the south-southeast,4,,,70 � 80%., ,,,-5.5,2.2,,,"2500 or more, or no clouds.",,,16,-7.8,,,,,,
15.02.2020 16:00,2.2,772.8,774.4,-2,42,Wind blowing from the south,5,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-9.4,,,,,,
15.02.2020 13:00,0.6,774.8,776.4,-2.8,42,,3,,,70 � 80%., ,,,-5.6,1.1,,,"2500 or more, or no clouds.",,,16,-11.1,,,,,,
15.02.2020 10:00,-2.8,777.6,779.1,0.8,46,,2,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-12.8,,,,,,
15.02.2020 07:00,-5.6,776.8,778.4,0.7,57,Wind blowing from the east-northeast,4,,,no clouds, ,,,-5.6,6.7,,,,,,16,-12.8,,,,,,
15.02.2020 04:00,-4.4,776.1,777.7,0,50,Wind blowing from the north-northeast,4,,,no clouds, ,,,,,,,,,,16,-13.3,,,,,,
15.02.2020 01:00,-3.9,776.1,777.7,1.1,50,Wind blowing from the north,6,,,no clouds, ,,,-3.9,6.1,,,,,,16,-12.8,,,,,,
14.02.2020 22:00,-2.2,775,776.7,1.8,47,Wind blowing from the north,8,10,,no clouds, ,,,,,,,,,,16,-12.2,,,,,,
14.02.2020 19:00,-0.6,773.2,774.9,2.4,40,Wind blowing from the north-northwest,7,,,20�30%., ,,,-0.6,4.4,,,2000-2500,,,16,-12.8,,,,,,
14.02.2020 16:00,2.8,770.8,772.3,1.3,37,Wind blowing from the north-west,8,11,,20�30%., ,,,,,,,1500-2000,,,16,-10.6,,,,,,
14.02.2020 13:00,3.9,769.5,771.1,0.8,41,Wind blowing from the north-northwest,8,10,,50%., ,,,2.2,6.1,,,1500-2000,,,16,-8.3,,,,,,
14.02.2020 10:00,2.8,768.7,770.4,2.5,50,Wind blowing from the north-northwest,8,,,50%., ,,,,,,,1500-2000,,,16,-6.7,,,,,,
14.02.2020 07:00,3.9,766.2,767.6,3.1,60,Wind blowing from the north-northwest,6,,,70 � 80%., ,,,3.3,13.9,,,1000-1500,,,16,-3.3,,,,,,
14.02.2020 04:00,4.4,763.1,764.8,0.7,55,Wind blowing from the west,2,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-3.9,,,,,,
14.02.2020 01:00,6.1,762.4,763.9,1.8,51,Wind blowing from the west-northwest,3,,,70 � 80%., ,,,5,10,,,"2500 or more, or no clouds.",,,16,-3.3,,,,,,
13.02.2020 22:00,7.2,760.6,762.3,3.3,56,Wind blowing from the north-west,9,13,,70 � 80%., ,,,,,,,1000-1500,,,16,-1.1,,,,,,
13.02.2020 19:00,10,757.3,759,4.3,59,Wind blowing from the north-west,10,13,,70 � 80%., ,,,5,13.9,,,1000-1500,,,16,2.2,0.5,6,,,,
13.02.2020 16:00,13.3,753,754.5,2.3,84,Wind blowing from the west,3,,,70 � 80%., ,,,,,,,600-1000,,,16,10.6,0.5,3,,,,
13.02.2020 13:00,12.8,750.7,752.4,-1.5,93,Wind blowing from the south,6,10,,100%., ,,,5.6,12.8,,,200-300,,,16,11.7,5,6,,,,
13.02.2020 10:00,10.6,752.2,753.9,-1.5,92,Wind blowing from the south-southwest,8,12,,100%.,"Rain, not freezing, continuous, moderate at time of observation. ",,,,,,,200-300,,,6,9.4,4,3,,,,
13.02.2020 07:00,7.2,753.7,755.3,-0.8,93,Wind blowing from the south,4,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,5,,,,300-600,,,9,6.1,2,6,,,,
13.02.2020 04:00,5.6,754.5,756.1,-2.8,96,Wind blowing from the south-southwest,4,,,100%., ,,,,,,,200-300,,,16,5,2,3,,,,
13.02.2020 01:00,5.6,757.3,758.9,-3.6,92,Wind blowing from the south,7,,,100%.,Mist. ,,,5,9.4,,,200-300,,,9,4.4,1,6,,,,
12.02.2020 22:00,5.6,760.9,762.4,-3,89,Wind blowing from the south-east,4,,,100%., ,,,,,,,600-1000,,,16,3.9,1,3,,,,
12.02.2020 19:00,5.6,763.9,765.6,-0.7,79,Wind blowing from the south-east,4,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,5.6,10,,,600-1000,,,6,2.2,1,6,,,,
12.02.2020 16:00,9.4,764.6,766.3,-1.3,48,Wind blowing from the east-southeast,4,,,100%., ,,,,,,,2000-2500,,,16,-1.1,,,,,,
12.02.2020 13:00,9.4,765.9,767.4,-1.6,41,"Calm, no wind",0,,,100%., ,,,5.6,9.4,,,"2500 or more, or no clouds.",,,16,-3.3,,,,,,
12.02.2020 10:00,7.2,767.5,769.1,1.8,52,Wind blowing from the north,3,,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-2.2,,,,,,
12.02.2020 07:00,5.6,765.7,767.2,2.3,58,Wind blowing from the north,6,,,100%., ,,,5.6,14.4,,,"2500 or more, or no clouds.",,,16,-2.2,,,,,,
12.02.2020 04:00,7.2,763.4,764.9,0.8,54,Wind blowing from the north-northwest,4,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,-1.7,,,,,,
12.02.2020 01:00,9.4,762.6,764.2,2.5,59,Wind blowing from the north-west,6,8,,100%., ,,,8.9,11.7,,,"2500 or more, or no clouds.",,,16,1.7,,,,,,
11.02.2020 22:00,10.6,760.1,761.6,1.8,71,Wind blowing from the north,7,10,,100%., ,,,,,,,600-1000,,,16,5.6,,,,,,
11.02.2020 19:00,11.7,758.3,760,1.8,80,Wind blowing from the north-northwest,5,,,100%., ,,,8.9,14.4,,,300-600,,,16,8.3,Trace of precipitation,6,,,,
11.02.2020 16:00,13.9,756.5,758.2,-0.8,81,Wind blowing from the north,4,,,100%., ,,,,,,,600-1000,,,16,10.6,Trace of precipitation,3,,,,
11.02.2020 13:00,12.8,757.3,759,-1.2,93,Wind blowing from the north-west,3,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,7.8,12.8,,,200-300,,,9,11.7,3,6,,,,
11.02.2020 10:00,11.1,758.5,760.3,-1.1,97,"Calm, no wind",0,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,100-200,,,3.2,10.6,1,3,,,,
11.02.2020 07:00,10.6,759.6,761.2,0,96,"Calm, no wind",0,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,8.3,10.6,,,300-600,,,4,10,9,6,,,,
11.02.2020 04:00,9.4,759.6,761.3,-2.2,100,Wind blowing from the south,5,,,100%.,"Drizzle, not freezing, continuous, slight at time of observation. ",,,,,,,100-200,,,4.8,9.4,2,3,,,,
11.02.2020 01:00,9.4,761.8,763.6,-1.6,97,Wind blowing from the south,5,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,6.7,9.4,,,200-300,,,8,8.9,2,6,,,,
10.02.2020 22:00,8.9,763.4,765.1,-0.8,96,Wind blowing from the south,3,,,100%., ,,,,,,,200-300,,,14,8.3,0.3,3,,,,
10.02.2020 19:00,8.9,764.2,765.7,0.6,93,Wind blowing from the south,4,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,6.7,9.4,,,200-300,,,12,7.8,6,6,,,,
10.02.2020 16:00,7.8,763.6,765.4,-0.8,93,Wind blowing from the south,4,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,1000-1500,,,16,6.7,3,3,,,,
10.02.2020 13:00,8.3,764.4,766,-1.3,80,Wind blowing from the south,3,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,6.1,8.3,,,1500-2000,,,16,5,4,6,,,,
10.02.2020 10:00,6.7,765.7,767.2,-0.2,83,Wind blowing from the south-southwest,5,,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,,,,,"2500 or more, or no clouds.",,,16,3.9,3,3,,,,
10.02.2020 07:00,7.8,765.9,767.7,-0.8,58,Wind blowing from the south-southwest,8,10,,100%.,"Rain, not freezing, continuous, slight at time of observation. ",,,5.6,10,,,1500-2000,,,16,0,Trace of precipitation,6,,,,
10.02.2020 04:00,7.8,766.7,768.3,-1.5,56,Wind blowing from the south-southwest,5,10,,100%., ,,,,,,,"2500 or more, or no clouds.",,,16,-0.6,,,,,,
10.02.2020 01:00,6.7,768.2,769.8,-2.3,65,Wind blowing from the south,8,,,100%., ,,,-0.5,7.8,,,"2500 or more, or no clouds.",,,16,0.6,,,,,,
09.02.2020 22:00,6.1,770.5,772.1,-1.2,65,Wind blowing from the south,5,,,70 � 80%., ,,,,,,,"2500 or more, or no clouds.",,,16,0,,,,,,
09.02.2020 19:00,7.2,771.7,773.2,0.2,49,Wind blowing from the south-southeast,3,,,70 � 80%., ,,,-0.5,10,,,"2500 or more, or no clouds.",,,16,-2.8,,,,,,
09.02.2020 16:00,10,771.5,773.2,-1.5,36,Wind blowing from the south-southwest,5,,,20�30%., ,,,,,,,1500-2000,,,16,-4.4,,,,,,
09.02.2020 13:00,10,773,774.7,-1.1,35,Wind blowing from the north-northwest,2,,,20�30%., ,,,0,10,,,1500-2000,,,16,-5,,,,,,
09.02.2020 10:00,6.7,774.1,775.6,1.8,45,Wind blowing from the north-northwest,4,,,no clouds, ,,,,,,,,,,16,-4.4,,,,,,
09.02.2020 07:00,0.6,772.3,773.8,1.8,78,"Calm, no wind",0,,,70 � 80%., ,,,-0.6,7.8,,,"2500 or more, or no clouds.",,,16,-2.8,,,,,,
09.02.2020 04:00,1.1,770.5,772.1,1.3,76,"Calm, no wind",0,,,20�30%., ,,,,,,,"2500 or more, or no clouds.",,,16,-2.8,,,,,,
09.02.2020 01:00,2.2,769.2,770.9,0.8,70,"Calm, no wind",0,,,50%., ,,,0,5.6,,,2000-2500,,,16,-2.8,,,,,,
08.02.2020 22:00,3.3,768.4,770.1,0.9,62,Wind blowing from the south-southeast,3,,,no clouds, ,,,,,,,,,,16,-3.3,,,,,,
08.02.2020 19:00,5,767.5,769.1,1.3,49,Wind blowing from the south,3,,,50%., ,,,0,7.8,,,"2500 or more, or no clouds.",,,16,-5,,,,,,
